你好[你好],ni3 hao3,INTJ. How are you?; Hello.
花[花],hua1,N. 1 flower; blossom M: ²duǒ / 朵 2 pattern; design 3 fireworks 4 wound 5 smallpox 6 Surname 7 courtesan; prostitute 8 essence; cream  V. 1 spend; expend 2 (slang) be horny; womanize  S.V. 1 flowery; florid 2 profligate 3 blurred 4 false 5 randy; lecherous
弄[弄],nong4,V. 1 play with 2 make; do; handle; engage in 3 obtain; get; fetch 4 play tricks
丢[丟],diu1,V. 1 lose; misplace 2 discard 3 put aside 4 toss; throw
坏[壞],huai4,S.V. 1 bad 2 evil; harmful 3 spoiled  ADV. awfully; very  V. go bad; spoil  N. evil idea; dirty trick
破[破],po4,S.V. 1 broken; damaged; torn 2 inferior; poor; lousy  V. 1 break; cleave; cut 2 get rid of; eradicate; do away with 3 defeat (the enemy); capture (a city/etc.) 4 reveal the truth; expose (a lie/etc.)  SUF. through
光[光],guang1,"N. 1 light; ray; brightness 2 honor; glory; luster 3 scene  S.V. smooth; glossy  B.F. , court. gracious  V. 1 be bare/naked 2 be used up 3 wr. glorify  ADV. solely; merely; only"
伞[傘],san3,N. umbrella M: bǎ / 把  B.F. umbrella-like object
冰激凌[冰激凌],bing1ji5ling2,N. ice cream
花生[花生],hua1sheng1,N. peanut M: ²kē / ³lì / 棵 / 粒
// HelloChinese/Greetings,,
好像[好像],hao3xiang4,"ADV. seem; be like  CONS. 1 ∼ A, kěshi it seems as if A, but 2 ∼ A (shìde) seem to be A"
见[見],jian4,V. 1 see; catch sight of 2 meet with; be exposed to 3 appear to be 4 refer to; see; vide 5 meet; call on  B.F. view; opinion  PREF. (indicating passive)
挺[挺],ting3,V. 1 stick/bulge out 2 endure 3 (slang) deal with; handle  B.F. 1 erect; firm 2 distinguished; standing out  ADV. very; rather; quite  M. (for machine guns)
过[過],guo4,"V. 1 pass; cross 2 transfer (e.g., ownership) 3 undergo a process; go through 4 surpass; exceed 5 celebrate; observe  CMP. V bu/de∼ can't/can V  N. fault; mistake  ADV. too; excessively  COV. after  B.F. excessive; undue; overly"
最近[最近],zui4jin4,V.P. 1 recently; lately 2 soon; in the near future; nearest
叔叔[叔叔],shu1shu5,N. 1 coll. father's younger brother; uncle 2 uncle (child's address for young males) M: ²wèi / 位
阿姨[阿姨],a1yi2,N. 1 one's mother's sister; auntie 2 child's address to woman of similar age as parents 3 elderly unattached woman 4 family nurse; babysitter; nursery/crèche attendant 5 father's concubine
还[還],hai2,ADV. 1 still; yet 2 even/still more 3 also; too; as well; in addition; besides 4 passably; fairly 5 even  CONS. zhè/nà ∼ yòng V Is it necessary to V?
俩[倆],lia3,"PR. , coll. 1 two 2 some; several"
咱们[咱們],zan2men5,PR. 1 we; you and I 2 topo. a I b you
保持[保持],bao3chi2,V. keep; maintain; preserve
永远[永遠],yong3yuan3,ADV. always; forever
聚会[聚會],ju4hui4,V. get together; meet  N. get-together; gathering
// HelloChinese/Online Shopping,,
马上[馬上],ma3shang4,ADV. 1 at once; right away 2 in the near future; soon 3 on horseback 4 trad. by military force
下单[下單],xia4dan1,1 to place an order 2 to order 3 an order (of goods)
付款[付款],fu4kuan3,V.O. pay a sum of money
快递[快遞],kuai4di4,N. express delivery; fast mail M: ²jiàn / 件
天[天],tian1,N. 1 sky; heaven 2 nature 3 God; Heaven  M. day  B.F. 1 overhead 2 season 3 weather
于是[於是],yu2shi4,V.P. thereupon; hence; consequently; as a result
退[退],tui4,V. 1 retreat; retire 2 decline; ebb 3 return; give back; refund 4 cede 5 cause to move back; repulse the enemy 6 fade  B.F. 1 resign/retire from 2 cancel; break off; rescind
假[假],jia4,N. 1 holiday; vacation 2 leave of absence; furlough M: ge / cì / 个 / 次
合适[合適],he2shi4,S.V. suitable; appropriate; becoming; right
它[它],ta1,PR. 1 it; they (neologism for ¹tā) (referring to inanimate things in object position) 2 this; that
// HelloChinese/Office Work,,
根据[根據],gen1ju4,COV. on the basis of; according to  N. basis; grounds; foundation  V. lodge/implant/settle oneself
修改[修改],xiu1gai3,V. revise; amend; alter
要求[要求],yao1qiu2,V.  | N. demand; request
规定[規定],gui1ding4,V. 1 stipulate; provide 2 fix; set; formulate  N. rule; regulation; stipulation
合同[合同],he2tong5,N. contract; agreement M: fèn / 份
客户[客戶],ke4hu4,N. client; customer M: ²wèi / ge / 位 / 个
打印[打印],da3yin4,V.O. 1 affix a stamp on sth. 2 print
复印[複印],fu4yin4,"V. , print. duplicate"
通知[通知],tong1zhi1,V. notify; inform; contact  N. notice; circular
翻译[翻譯],fan1yi4,V. translate; interpret  N. 1 translator; interpreter 2 translation; interpretation
讨论[討論],tao3lun4,V. discuss; talk over  N. discussion
文件[文件],wen2jian4,N. documents; file
按照[按照],an4zhao4,CONJ. according to; in the light of; on the basis of
做[做],zuo4,V. 1 make; produce; manufacture 2 cook; prepare 3 do; act; engage in 4 be; become 5 write; compose 6 celebrate 7 be used as 8 form/contract a relationship 9 pretend; feign 10 (slang) make love 11 play tricks to punish sb.
教[教],jiao1,V. teach
建议[建議],jian4yi4,V.  | N. propose; suggest; recommend M: tiáo / 条
商量[商量],shang1liang5,V. consult; talk over
次[次],ci4,"V.M. time; occurrence  B.F. 1 order; sequence 2 second; next 3 half  S.V. 1 second-rate; inferior; secondary 2 odious  PREF. , chem. hypo-"
赵[趙],Zhao4,N. 1 a state in the Eastern Zhou period 2 ancient term for present-day southern Hebei area 3 Surname
遍[遍],bian4,B.F. all over; everywhere  V.M. (for repetitive times/occurrences)
只要[只要],zhi3yao4,CONJ. so long as; provided  CONS. ∼A jiù B if only A then B  V.P. want only ...
接受[接受],jie1shou4,V. accept; receive (honors/etc.)
拒绝[拒絕],ju4jue2,V. 1 refuse 2 reject; decline
签[簽],qian1,N. 1 bamboo slips for divination or drawing lots 2 notation; small note  B.F. 1 small sharp-pointed stick; toothpick 2 bookmark 3 label  V. 1 sign; autograph 2 make brief comments on a document 3 tack on
条件[條件],tiao2jian4,N. 1 condition; term; factor 2 requirement; prerequisite; qualification
意见[意見],yi4jian5,N. 1 idea; view; opinion; suggestion 2 objection; complaint
// HelloChinese/Sports Competitions,,
终于[終於],zhong1yu2,ADV. at (long) last; in the end; finally
开始[開始],kai1shi3,V. begin; start  N. initial stage; beginning
结束[結束],jie2shu4,V. end; conclude; close
比赛[比賽],bi3sai4,N. match; competition
场[場],chang3,N. 1 gathering place; field 2 level open space; threshing ground; yard; stage 3 topo. country fair; market  M. (for games/performances/etc.)
如果[如果],ru2guo3,CONJ. if  CONS. ∼ A jiù B if A then B
得[得],de2,V. 1 get 2 result in 3 be fit/proper 4 be satisfied 5 be finished
输[輸],shu1,B.F. 1 transport; convey 2 contribute; donate  V. lose; be defeated
赢[贏],ying2,V. gain; win
冠军[冠軍],guan4jun1,N. champion M: ge / míng / ²wèi / 个 / 名 / 位
队[隊],dui4,N.  | M. 1 a row of people; line 2 team; group 3 detachment; contingent (of soldiers/policemen/etc.)
即使[即使],ji2shi3,CONJ. even; even if/though  CONS. ∼ A yě B even though A (yet) B
支持[支持],zhi1chi2,N.  | V. 1 sustain; hold out; bear 2 support; back; stand by
名[名],ming2,B.F. 1 name; personal name 2 fame; reputation 3 number; order of selection 4 famous 5 name; describe  M. (for persons)
// HelloChinese/Gossip,,
准备[準備],zhun3bei4,V. 1 prepare; get ready 2 intend; plan
听说[聽說],ting1shuo1,V. 1 hear/understand that ... 2 topo. heed what an elder/superior says; be obedient/docile  N. hearsay
总是[總是],zong3shi4,ADV. always; invariably
怀疑[懷疑],huai2yi2,N.  | V. doubt; suspect; distrust
麻烦[麻煩],ma2fan5,S.V. troublesome; inconvenient  N. trouble  V. trouble sb.; bother
误会[誤會],wu4hui4,V. misunderstand; mistake  N. misunderstanding
笑话[笑話],xiao4hua5,N. 1 joke; jest 2 ridiculous error; laughable mistake  V. laugh at; ridicule
别人[別人],bie2ren5,N. others; other people; another person
其实[其實],qi2shi2,ADV. as a matter of fact; actually; in fact
消息[消息],xiao1xi5,N. 1 news; information; tidings 2 fluctuations; vicissitudes M: tiáo / 条
秘密[秘密],mi4mi4,ATTR.  | N. secret; confidential
故事[故事],gu4shi5,N. 1 story; tale 2 plot
大家[大家],da4jia1,N. 1 all of us 2 everyone 3 rich and influential family 4 master
// HelloChinese/Hiking,,
出来[出來],chu1lai5,R.V. come out; emerge  SUF. out (toward one)
进去[進去],jin4qu5,R.V. go in; enter
入口[入口],ru4kou3,V.O. 1 enter the mouth 2 import  N. 1 “in” door 2 imports
出口[出口],chu1kou3,V.O. 1 speak; utter 2 export 3 go to the regions north of Kalgan or north of the Great Wall  N. exit
上来[上來],shang4lai5,R.V. 1 come up 2 start; begin  CMP. 1 (indicating upward movement toward one) 2 (indicating success) 3 topo. (indicating increase in degree)  ADV. 1 at the beginning 2 wr. in sum
下去[下去],xia4qu5,R.V. 1 go down; descend 2 go on; continue  SUF. (indicating motion down and away from (lit./fig.))
跳[跳],tiao4,V. 1 jump 2 palpitate 3 skip (over)
爬[爬],pa2,V. 1 crawl; creep 2 climb; scramble
过来[過來],guo4lai5,"V. come over/up; come here  CMP. 1 (indicating action toward one) 2 (initiating a new condition) 3 (with de/bu, indicating ability/inability)"
过去[過去],guo4qu5,CMP. (indicating action away from one)  V. 1 go over; pass by 2 die
// HelloChinese/Comparing,,
与[與],yu3,B.F. 1 give; offer 2 commend; support; assist 3 get along with 4 wait  COV. with; to  CONJ. and; together with
差不多[差不多],cha4bu5duo1,S.V.  | ADV. 1 almost; about 2 almost equal/equally  F.E. good enough
收入[收入],shou1ru4,N. income  V. include
年龄[年齡],nian2ling2,N. age
经历[經歷],jing1li4,V. go through; undergo; experience  N. 1 experience 2 trad. frontier security chief 3 curriculum vitae
学历[學歷],xue2li4,N. record of formal schooling
赚[賺],zhuan4,"V. 1 make a profit; gain 2 topo. earn  N. , topo. profit"
存[存],cun2,V. 1 store; keep; preserve 2 accumulate; collect; gather 3 deposit (money) 4 leave with; check (luggage) 5 reserve; retain 6 remain on balance; be in stock 7 cherish; harbor 8 comp. save  B.F. exist; live; survive
早[早],zao3,S.V. early  ADV. 1 early on; some time ago 2 in advance; beforehand 3 prematurely  B.F. morning  F.E. Good morning!
晚[晚],wan3,S.V. late  B.F. 1 evening; night 2 younger; junior
千[千],qian1,"NUM. thousand; 1,000  CONS. ∼ A wàn B many/entirely AB"
万[萬],wan4,"NUM. 1 ten thousand; 10,000 2 myriad; multitudinous  ADV. absolutely; extremely; by all means  N. Surname"
不如[不如],bu4ru2,V. be unequal/inferior to  CONJ. it would be better to
成功[成功],cheng2gong1,V. succeed  N. success
诚实[誠實],cheng2shi2,S.V. honest; true  N. honesty; truth
优秀[優秀],you1xiu4,S.V. outstanding; excellent
勇敢[勇敢],yong3gan3,S.V. brave; courageous
自信[自信],zi4xin4,V. be self-confident
考虑[考慮],kao3lü4,V. think over; consider
流利[流利],liu2li4,S.V. fluent; smooth  N. fluency
仔细[仔細],zi3xi4,S.V. 1 careful; attentive 2 topo. frugal; economical  V. be careful; look out
// HelloChinese/Arguments,,
怎么[怎麼],zen3me5,ADV. how?  PR. what
老[老],lao3,S.V. 1 old; aged 2 of long standing 3 outdated 4 tough; overgrown 5 dark (of colors)  N. 1 old people 2 parents  PREF. 1 (with numbers to designate order of birth) 2 (with man's family name to indicate familiarity/friendship)  ADV. 1 very 2 always (doing sth.) 3 for a long time
抽烟[抽煙],chou1yan1,V.O. smoke (a cigarette/pipe)
批评[批評],pi1ping2,V. criticize  N. criticism M: ²fān / 番
熬夜[熬夜],ao2ye4,V.O. stay up late or all night
答应[答應],da1ying5,V. 1 answer; reply 2 agree; promise
提醒[提醒],ti2xing3,V. remind; warn; alert to
原谅[原諒],yuan2liang4,V. excuse; pardon
承认[承認],cheng2ren4,V. 1 admit; acknowledge; recognize 2 give diplomatic recognition; recognize
同意[同意],tong2yi4,V. agree; consent; approve
讲[講],jiang3,V. 1 speak; say; tell 2 explain; make clear; interpret 3 discuss; negotiate 4 stress; pay attention to; be particular about  B.F. discourse; lecture  COV. as far as sth. is concerned; as to/regards
错误[錯誤],cuo4wu4,N. error; blunder
道理[道理],dao4li5,N. 1 reason; rationality 2 the right way 3 principle; truth
越[越],yue4,B.F. 1 get/jump over 2 exceed; overstep 3 at a high pitch (of one's voice/emotions)  N. 1 Surname 2 hist. Viet (state in SE China) 3 one of the Warring States 4 a name for eastern Zhejiang  CONS. ∼ A ∼ B the more A the more B  AB. Yuènán
解释[解釋],jie3shi4,V. expound; interpret; analyze  N. 1 analysis 2 explanation; interpretation; representation
吵[吵],chao3,V. 1 make a noise 2 quarrel; wrangle  S.V. noisy
激动[激動],ji1dong4,S.V. stirred; agitated  V. excite; stir; agitate
厉害[厲害],li4hai5,S.V. 1 terrible; devastating 2 tough; capable 3 sharp 4 severe; fierce
// HelloChinese/Personality,,
多么[多麼],duo1me5,ADV. how; what
啊[啊],a5,M.P. (used as phrase suffix) 1 (in enumeration) 2 (in direct address and exclamation) 3 (indicating obviousness/impatience) 4 (for confirmation)
浪漫[浪漫],lang4man4,S.V. 1 loan romantic 2 dissolute; debauched
幽默[幽默],you1mo4,"N. , loan humor"
活泼[活潑],huo2po5,S.V. 1 lively; vivacious; vivid 2 chem. reactive
努力[努力],nu3li4,V.O.  | S.V. make great effort; try hard
各[各],ge4,PR. each; every; different  ADV. separately; differently  CONS. 1 ∼ V ∼ (de) individually 2 ∼ V1 suǒ SV/V2 each V1's that which S.V./V2
参加[參加],can1jia1,V. 1 join; attend; take part in 2 give (advice/etc.)
优点[優點],you1dian3,N. merit; strong/good point; advantage
缺点[缺點],que1dian3,N. shortcoming; defect; weakness M: xiē / 些
活动[活動],huo2dong4,V. 1 move about; exercise 2 use personal influence or irregular means  N. 1 activity; maneuver 2 flexibility 3 psy. behavior  ATTR. 1 shaky; unsteady 2 movable; mobile; flexible
感兴趣[感興趣],gan3 xing4qu4,V.O. be interested in
熟悉[熟悉],shu2xi1,V.  | S.V. know sth./sb. well
重视[重視],zhong4shi4,V. attach importance to; take sth. seriously; value
礼貌[禮貌],li3mao4,N. courtesy; politeness; manners
耐心[耐心],nai4xin1,S.V. patient  N. patience; endurance
// HelloChinese/Praise,,
不但[不但],bu4dan4,CONJ. not only  CONS. ∼ A yě/érqiě/bìngqiě/hái B not only A but also B
而且[而且],er2qie3,CONJ. furthermore; and
从来[從來],cong2lai2,ADV. always; at all times; all along (used only in the negative)
说谎[說謊],shuo1huang3,V.O. tell a lie
犯[犯],fan4,V. 1 violate; offend 2 attack; assail; work against 3 commit 4 have recurrence (of old illness); revert (to a bad habit)  B.F. criminal
不管[不管],bu4guan3,CONJ. no matter; regardless of
放弃[放棄],fang4qi4,V. abandon; give up; renounce
解决[解決],jie3jue2,V. 1 solve; resolve; settle 2 dispose of; finish off
困难[困難],kun4nan5,N. 1 difficulty; problem 2 straitened circumstances; dire straits 3 (slang) ugly (in appearance)
十分[十分],shi2fen1,ADV. very; fully; utterly; extremely  N. ten points
幸福[幸福],xing4fu2,N. happiness  S.V. happy
感动[感動],gan3dong4,V. move; touch
愉快[愉快],yu2kuai4,S.V. happy; cheerful
兴奋[興奮],xing1fen4,"S.V. excited  N. , bio. excitation"
吃惊[吃驚],chi1jing1,V.O. be startled/shocked/amazed
// HelloChinese/Weight Loss,,
尽管[儘管],jin3guan3,ADV. 1 always; all the time 2 freely; without hesitation  CONJ. even though; despite
减肥[減肥],jian3fei2,V.O. lose weight
锻炼[鍛煉],duan4lian4,V. 1 engage in physical exercise 2 temper; steel; toughen
坚持[堅持],jian1chi2,V. persist in; insist on
辛苦[辛苦],xin1ku3,S.V. hard; laborious  V. 1 work hard 2 endure hardship
身材[身材],shen1cai2,N. stature; figure
快餐[快餐],kuai4can1,N. quick meal; snack; fast food
蔬菜[蔬菜],shu1cai4,N. vegetables; greens
牛肉[牛肉],niu2rou4,N. beef
鸡肉[雞肉],ji1rou4,N. chicken meat
否则[否則],fou3ze2,CONJ. otherwise; if not; or else
节食[節食],jie2shi2,V.O. go on a diet
难受[難受],nan2shou4,S.V. feel unwell/unhappy/pained
身体[身體],shen1ti3,N. 1 body 2 health
皮肤[皮膚],pi2fu1,N. skin
// HelloChinese/Housework,,
整理[整理],zheng3li3,V. put in order; arrange
修理[修理],xiu1li3,V. 1 repair; mend; fix 2 (slang) punish
杂志[雜志],za2zhi4,N. 1 magazine; journal; periodical 2 miscellaneous notes; records; notes (often used in book titles) M: běn / 本
空调[空調],kong1tiao2,N. 1 PRC air-conditioner; air-conditioning 2 (slang) empty promise/pledge
取[取],qu3,V. 1 take; get; obtain 2 select 3 adopt; assume; choose 4 aim at; seek
回来[回來],hui2lai5,R.V. return; come/be back
外卖[外賣],wai4mai4,V. sell outside (of an establishment/locality)  N. take-out (food)
脏[髒],zang1,S.V. dirty; filthy
倒[倒],dao3,V. 1 fall over; topple 2 collapse 3 become hoarse 4 exchange; move around; shift 5 coll. make money doing business
地毯[地毯],di4tan3,N. carpet; rug M: ²kuài / 块
花瓶[花瓶],hua1ping2,N. 1 flower vase 2 secretary kept for her good looks rather than ability 3 a pretty and coquettish woman 4 useless gussy-upper M: ge / ²zhī / 个 / 只
// HelloChinese/Movies,,
懂[懂],dong3,V. understand; know
清楚[清楚],qing1chu5,S.V. clear; distinct; without ambiguity
暗[暗],an4,S.V. dark; dim; dull  B.F. 1 hidden; secret; unclear 2 secretly
电影院[電影院],dian4ying3yuan4,P.W. cinema; movie theater M: ⁴zuò / jiā / 座 / 家
了[了],liao3,"V. end; finish; settle; dispose of  B.F. know clearly; understand  CMP. (used with de and bu to indicate possibility)  ADV. , wr. entirely"
爆米花[爆米花],bao4mi3hua1,N. 1 puffed rice 2 popcorn
桶[桶],tong3,N.  | M. tub; pail; barrel
出[出],chu1,V. 1 go/come out; exit 2 exceed; go beyond 3 issue; put out; post 4 produce; turn out 5 arise; happen 6 put forth; vent 7 rise well (in cooking) 8 pay out; expend
进[進],jin4,V. 1 advance 2 enter; come/go into 3 receive 4 eat; drink; take 5 submit; introduce  M. row of rooms separating courtyards  B.F. personal ranking  ADV. into; in
// HelloChinese/Apologizing,,
因此[因此],yin1ci3,CONJ. therefore; consequently
照顾[照顧],zhao4gu5,V.  | N. 1 look after; care for; attend to 2 consider; take into account 3 trad. patronize (as a customer)
完成[完成],wan2cheng2,R.V. accomplish; complete; fulfill
必须[必須],bi4xu1,AUX. must; have to
突然[突然],tu1ran2,ADV. suddenly; abruptly
不得不[不得不],bu4de2bu4,V.P. cannot but; have to
推迟[推遲],tui1chi2,V. postpone; defer
取消[取消],qu3xiao1,"V. cancel; abolish; nullify  N. , comp. escape"
改变[改變],gai3bian4,V. change; transform
不好意思[不好意思],bu4 hao3yi4si5,S.V. 1 feel embarrassed 2 find it embarrassing (to do sth.)
会议[會議],hui4yi4,N. meeting; conference; council; congress M: cì / 次
计划[計劃],ji4hua4,N.  | V. plan; project; program
既然[既然],ji4ran2,CONJ. since; as; now that  CONS. ∼ A jiù/nàme B since A then B
赶[趕],gan3,V. 1 run after; pursue 2 make a dash for; rush for 3 drive 4 drive away; expel 5 encounter; meet with  COV. till; until
// HelloChinese/Shocked,,
连[連],lian2,"V. join; link; connect  N. , mil. 1 company 2 Surname  B.F. endless succession  ADV. in succession; one after another  CONS. 1 ∼ N dōu/yě V even V N 2 ∼ A dài B both A and B  CONJ. including"
怕[怕],pa4,V. fear; dread  ADV. I'm afraid; perhaps
相信[相信],xiang1xin4,V. believe in; be convinced of
校长[校長],xiao4zhang3,N. 1 headmaster; principal 2 president; chancellor M: ge / míng / ²wèi / 个 / 名 / 位
经理[經理],jing1li3,N. manager; director M: ge / míng / ²wèi / 个 / 名 / 位  V. 1 handle; manage 2 mil. logistics
大夫[大夫],dai4fu5,N. physician; doctor M: ge / míng / ²wèi / 个 / 名 / 位
难道[難道],nan2dao4,V.P. is it possible that ...? can it be that ...? do you really mean to say that ...?
节目[節目],jie2mu4,N. program; item (on a program); number
事情[事情],shi4qing5,N. affair; matter; thing; business
广告[廣告],guang3gao4,N. advertisement
网站[網站],wang3zhan4,"P.W. , comp. website"
新闻[新聞],xin1wen2,N. news M: tiáo / 条
竟然[竟然],jing4ran2,ADV. unexpectedly; to one's surprise; actually
想[想],xiang3,V. 1 think 2 suppose; reckon; consider 3 want to; would like to; feel like (doing sth.) 4 remember with longing; miss
粗心[粗心],cu1xin1,S.V. careless; thoughtless  N. carelessness
复杂[複雜],fu4za2,S.V. 1 complicated; complex 2 lg. compound
精彩[精彩],jing1cai3,S.V. brilliant; splendid; wonderful
无聊[無聊],wu2liao2,S.V. 1 bored 2 boring 3 senseless; silly; stupid
友好[友好],you3hao3,N. close friend  S.V. friendly; amicable
// HelloChinese/China 1,,
关于[關於],guan1yu2,COV. about; on; with regard to; concerning
情况[情況],qing2kuang4,N. circumstances; situation
气候[氣候],qi4hou4,N. climate (lit./fig.)
饮食[飲食],yin3shi2,N. food and drink; diet
以[以],yi3,COV. 1 using; taking 2 because of 3 in order to; so as to  SUF. (“empty” verb suffix)  CONS. 1 ∼ A wéi B take/regard A as B 2 ∼ A lái shuō as far as A is concerned  B.F. from a point on
为[為],wei2,V. 1 do; accomplish 2 act/serve as 3 be; become 4 govern  COV. by  CONS. ∼ N suǒ V be V'ed by N  SUF. 1 (added to s.v. to form adv.) 2 (added to adv. as intensifier)
主[主],zhu3,B.F. 1 master 2 owner 3 person/party concerned 4 host 5 opinion; view 6 manage; direct 7 indicate; betoken 8 advocate 9 main; principal 10 ancestral tablet  N. God
汽车[汽車],qi4che1,N. motor vehicle; auto M: ³liàng / 辆
交通[交通],jiao1tong1,N. 1 traffic; communications; transportation 2 liaison  V. 1 be connected/linked 2 cross (of streets/etc.)  ATTR. unobstructed
不仅[不僅],bu4jin3,ADV.  | CONJ. 1 not only 2 not the only one
还[還],hai2,ADV. 1 still; yet 2 even/still more 3 also; too; as well; in addition; besides 4 passably; fairly 5 even  CONS. zhè/nà ∼ yòng V Is it necessary to V?
// HelloChinese/China 2,,
由[由],you2,V. 1 let (sb. do sth.) 2 be up to sb.; rest with sb. 3 follow; obey  B.F. cause; reason  COV. 1 from 2 via 3 owing/due to 4 by; through  CONS. ∼ A V be V-ed by A
区别[區別],qu1bie2,V. distinguish; differentiate  N. distinction; difference; differentiation
广州[廣州],Guang3zhou1,P.W. Guangzhou city; Canton
香港[香港],Xiang1gang3,P.W. Hong Kong
倍[倍],bei4,M. times; -fold  B.F. twice as much; double
一半[一半],yi1ban4,NUM. one half; in part
百分之[百分之],bai3 fen1zhi1,CONS. ∼ NUM NUM percent
人口[人口],ren2kou3,N. 1 population 2 number of people in a family 3 mouths to feed
面积[面積],mian4ji5,N. surface area
// HelloChinese/Nature,,
一般[一般],yi1ban1,S.V. 1 general; ordinary; common 2 same as 3 just like  N. sort; kind
生活[生活],sheng1huo2,"N. 1 life; existence 2 livelihood; profession 3 topo. work (of workers, peasants, or handicraftsmen)  V. live"
熊猫[熊貓],xiong2mao1,N. panda M: ²zhī / 只
森林[森林],sen1lin2,P.W. forest
树[樹],shu4,N. 1 tree M: ²kē / 棵 2 Surname  V. plant; cultivate  B.F. set up; establish; uphold
海洋[海洋],hai3yang2,N. seas and oceans; ocean
座[座],zuo4,N. 1 seat; place 2 stand; pedestal; base 3 fare (in a hired vehicle) 4 customer (in a restaurant)  M. (for mountains/bridges/etc.)  B.F. constellation
片[片],pian4,"N. 1 slice; flake 2 part  M. (for paper, tile, tablets, stretches of land/scenery, etc.)  V. 1 slice 2 pare  B.F. 1 incomplete; partial 2 small; brief 3 photo; film"
草原[草原],cao3yuan2,P.W. grasslands; prairie M: piàn / 片
河[河],he2,N. river M: tiáo / 条  B.F. 1 Yellow River 2 the Milky Way
沙漠[沙漠],sha1mo4,P.W. desert
山[山],shan1,N. 1 hill; mountain 2 Surname  B.F. sth. hill/mountain-like
只有[只有],zhi3you3,V.P. only; alone  CONS. ∼A cái B B only if A  ADV. have to; be forced to
才[才],cai2,"ADV. 1 then and only then 2 just now 3 only (before a number) 4 actually, very/more"
阳光[陽光],yang2guang1,N. sunlight; sunshine M: ²dào / ³lǚ / 道 / 缕
空气[空氣],kong1qi4,N. 1 air 2 atmosphere
植物[植物],zhi2wu4,N. plant; flora
景色[景色],jing3se4,N. view; scene; landscape
// HelloChinese/Environment,,
然而[然而],ran2er2,CONJ. even so; but
污染[污染],wu1ran3,V.  | N. pollute; contaminate
环境[環境],huan2jing4,N. 1 environment; surroundings; circumstances; situation 2 context
塑料袋[塑料袋],su4liao4dai4,N. plastic bags
一次性[一次性],yi1ci4xing4,ATTR. 1 one-time 2 disposable
保护[保護],bao3hu4,V. protect; safeguard
减少[減少],jian3shao3,R.V. reduce; decrease
